cluster,stId,name,entities_found,entities_tot,FDR_wholeproteome,K_network_annotated,N_network,p_network_raw,FDR_network
0,R-HSA-8851907,MET activates PI3K/AKT signaling,1,10,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-8857538,PTK6 promotes HIF1A stabilization,1,9,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-6806942,MET Receptor Activation,1,9,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-426486,Small interfering RNA (siRNA) biogenesis,1,9,0.2342794896317745,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-8937144,Aryl hydrocarbon receptor signalling,1,8,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),3,92,0.2342794896317745,21,1800,0.3482429638328509,0.7863884138777435
0,R-HSA-5696395,Formation of Incision Complex in GG-NER,2,47,0.2342794896317745,11,1800,0.30026807046937526,0.7850584441564229
0,R-HSA-167200,Formation of HIV-1 elongation complex containing HIV-1 Tat,2,46,0.2342794896317745,6,1800,0.11289816596114438,0.5925207192857301
0,R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,2,47,0.2342794896317745,6,1800,0.11289816596114438,0.5925207192857301
0,R-HSA-167169,HIV Transcription Elongation,2,47,0.2342794896317745,6,1800,0.11289816596114438,0.5925207192857301
0,R-HSA-75953,RNA Polymerase II Transcription Initiation,2,50,0.2342794896317745,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-167161,HIV Transcription Initiation,2,50,0.2342794896317745,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-167162,RNA Polymerase II HIV Promoter Escape,2,50,0.2342794896317745,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-167152,Formation of HIV elongation complex in the absence of HIV Tat,2,47,0.2342794896317745,7,1800,0.14803988822761632,0.6394073250571306
0,R-HSA-8875656,MET receptor recycling,1,11,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-212718,EGFR interacts with phospholipase C-gamma,1,11,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-444257,RSK activation,1,11,0.2342794896317745,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-446107,Type I hemidesmosome assembly,1,11,0.2342794896317745,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-9682385,FLT3 signaling in disease,2,43,0.2342794896317745,6,1800,0.11289816596114438,0.5925207192857301
0,R-HSA-9764302,Regulation of CDH19 Expression and Function,1,8,0.2342794896317745,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-446388,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,1,8,0.2342794896317745,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,1,11,0.2342794896317745,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-9013404,RAC2 GTPase cycle,3,92,0.2342794896317745,26,1800,0.48659120664185507,0.8922792969986788
0,R-HSA-446728,Cell junction organization,7,327,0.2342794896317745,71,1800,0.5705503858183979,0.9394176589770045
0,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",2,42,0.2342794896317745,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-8854214,TBC/RABGAPs,2,51,0.2342794896317745,7,1800,0.14803988822761632,0.6394073250571306
0,R-HSA-376176,Signaling by ROBO receptors,5,222,0.2342794896317745,68,1800,0.823817966034168,0.9736109430145146
0,R-HSA-73894,DNA Repair,8,414,0.2342794896317745,80,1800,0.5507755252154691,0.9378739941674067
0,R-HSA-1643685,Disease,43,3093,0.2342794896317745,434,1800,0.5432625311448462,0.9378739941674067
0,R-HSA-9663891,Selective autophagy,3,97,0.2342794896317745,30,1800,0.5864675978577552,0.9394176589770045
0,R-HSA-5654738,Signaling by FGFR2,3,88,0.2342794896317745,15,1800,0.18126953781174757,0.6394073250571306
0,R-HSA-1632852,Macroautophagy,4,158,0.2342794896317745,34,1800,0.4424322097901527,0.8733350885005274
0,R-HSA-1839126,FGFR2 mutant receptor activation,2,43,0.2342794896317745,2,1800,0.009839416960039529,0.2202293031350024
0,R-HSA-5357801,Programmed Cell Death,5,225,0.2342794896317745,59,1800,0.7147385098145587,0.9500914893950279
0,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,2,41,0.2342794896317745,12,1800,0.3385597171440808,0.7850584441564229
0,R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,2,48,0.2342794896317745,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-8856828,Clathrin-mediated endocytosis,4,161,0.2342794896317745,34,1800,0.4424322097901527,0.8733350885005274
0,R-HSA-193634,Axonal growth inhibition (RHOA activation),1,11,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,2,46,0.2342794896317745,10,1800,0.2616352282062078,0.7438601331092238
0,R-HSA-8964046,VLDL clearance,1,10,0.2342794896317745,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-210455,Astrocytic Glutamate-Glutamine Uptake And Metabolism,1,11,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,1,11,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-9646399,Aggrephagy,2,47,0.2342794896317745,19,1800,0.5778232483531427,0.9394176589770045
0,R-HSA-438064,Post NMDA receptor activation events,3,96,0.2342794896317745,30,1800,0.5864675978577552,0.9394176589770045
0,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,3,88,0.2342794896317745,27,1800,0.5126746709563591,0.918589834569523
0,R-HSA-5655302,Signaling by FGFR1 in disease,2,49,0.2342794896317745,7,1800,0.14803988822761632,0.6394073250571306
0,R-HSA-427652,Sodium-coupled phosphate cotransporters,1,8,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-199920,CREB phosphorylation,1,9,0.2342794896317745,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-9725554,Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin,2,47,0.2342794896317745,5,1800,0.08040782904811068,0.5925207192857301
0,R-HSA-8941326,RUNX2 regulates bone development,2,43,0.2342794896317745,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-5619115,Disorders of transmembrane transporters,6,267,0.2342794896317745,27,1800,0.044695365109841706,0.5687885282784703
0,R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,2,52,0.2359989983839736,10,1800,0.2616352282062078,0.7438601331092238
0,R-HSA-73776,RNA Polymerase II Promoter Escape,2,52,0.2359989983839736,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,2,54,0.2509138994458295,7,1800,0.14803988822761632,0.6394073250571306
0,R-HSA-72165,mRNA Splicing - Minor Pathway,2,54,0.2509138994458295,13,1800,0.37619720512025545,0.8370937809839601
0,R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,2,54,0.2509138994458295,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,2,54,0.2509138994458295,4,1800,0.051572153023934884,0.5687885282784703
0,R-HSA-9818032,NFE2L2 regulating MDR associated enzymes,1,12,0.2541728930473506,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-5649702,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,1,12,0.2541728930473506,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,1,12,0.2541728930473506,7,1800,0.5202525869900978,0.918589834569523
0,R-HSA-193697,p75NTR regulates axonogenesis,1,12,0.2541728930473506,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-9762293,Regulation of CDH11 gene transcription,1,12,0.2541728930473506,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-428543,Inactivation of CDC42 and RAC1,1,12,0.2541728930473506,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-190236,Signaling by FGFR,3,109,0.2548518579131289,15,1800,0.18126953781174757,0.6394073250571306
0,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,2,55,0.2584545274797578,7,1800,0.14803988822761632,0.6394073250571306
0,R-HSA-193704,p75 NTR receptor-mediated signalling,3,110,0.2598877215678081,18,1800,0.2629688134272596,0.7438601331092238
0,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,2,76,0.2718877640971006,23,1800,0.6836375317276207,0.9394176589770045
0,R-HSA-9796292,Formation of axial mesoderm,1,17,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-8876493,InlA-mediated entry of Listeria monocytogenes into host cells,1,14,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-9762292,Regulation of CDH11 function,1,13,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-9937850,NuRD complex assembly,2,74,0.2718877640971006,21,1800,0.6336856643981909,0.9394176589770045
0,R-HSA-6806834,Signaling by MET,2,88,0.2718877640971006,16,1800,0.4829726855688213,0.8877831249223985
0,R-HSA-5637810,Constitutive Signaling by EGFRvIII,1,22,0.2718877640971006,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-5637812,Signaling by EGFRvIII in Cancer,1,22,0.2718877640971006,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,1,26,0.2718877640971006,6,1800,0.4670793443097433,0.8733350885005274
0,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,1,26,0.2718877640971006,6,1800,0.4670793443097433,0.8733350885005274
0,R-HSA-167172,Transcription of the HIV genome,2,77,0.2718877640971006,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,4,189,0.2718877640971006,58,1800,0.8454650249757824,0.9737779844612843
0,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),2,83,0.2718877640971006,14,1800,0.41293254476497404,0.8447356628122183
0,R-HSA-5627117,RHO GTPases Activate ROCKs,1,24,0.2718877640971006,10,1800,0.6501340352346876,0.9394176589770045
0,R-HSA-4641265,Repression of WNT target genes,1,16,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-9943965,"CHD3, CHD4, CHD5 subfamily",2,78,0.2718877640971006,23,1800,0.6836375317276207,0.9394176589770045
0,R-HSA-450604,KSRP (KHSRP) binds and destabilizes mRNA,1,20,0.2718877640971006,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-73864,RNA Polymerase I Transcription,2,87,0.2718877640971006,22,1800,0.6593899480578689,0.9394176589770045
0,R-HSA-5693548,Sensing of DNA Double Strand Breaks,1,15,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-211000,Gene Silencing by RNA,2,85,0.2718877640971006,14,1800,0.41293254476497404,0.8447356628122183
0,R-HSA-2028269,Signaling by Hippo,1,22,0.2718877640971006,8,1800,0.5681470582275617,0.9378739941674067
0,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,1,27,0.2718877640971006,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-1660661,Sphingolipid de novo biosynthesis,2,68,0.2718877640971006,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,1,22,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,2,68,0.2718877640971006,18,1800,0.547657216353618,0.9378739941674067
0,R-HSA-9976102,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),2,82,0.2718877640971006,19,1800,0.5778232483531427,0.9394176589770045
0,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,2,81,0.2718877640971006,28,1800,0.7844421039414691,0.9720136214350402
0,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,1,17,0.2718877640971006,6,1800,0.4670793443097433,0.8733350885005274
0,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,3,113,0.2718877640971006,31,1800,0.6094393274408351,0.9394176589770045
0,R-HSA-429914,Deadenylation-dependent mRNA decay,2,67,0.2718877640971006,12,1800,0.3385597171440808,0.7850584441564229
0,R-HSA-139853,Elevation of cytosolic Ca2+ levels,1,22,0.2718877640971006,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-1963642,PI3K events in ERBB2 signaling,1,22,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-9819196,Zygotic genome activation (ZGA),1,26,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,2,66,0.2718877640971006,9,1800,0.223050287793336,0.7223032723860796
0,R-HSA-166208,mTORC1-mediated signalling,1,28,0.2718877640971006,11,1800,0.6851206317112188,0.9394176589770045
0,R-HSA-8849932,Synaptic adhesion-like molecules,1,23,0.2718877640971006,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,3,115,0.2718877640971006,19,1800,0.2912459443576555,0.7850584441564229
0,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,1,28,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-198753,ERK/MAPK targets,1,26,0.2718877640971006,7,1800,0.5202525869900978,0.918589834569523
0,R-HSA-165159,MTOR signalling,2,64,0.2718877640971006,18,1800,0.547657216353618,0.9378739941674067
0,R-HSA-9612973,Autophagy,4,174,0.2718877640971006,38,1800,0.5321664282514782,0.9352855702064085
0,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,1,13,0.2718877640971006,6,1800,0.4670793443097433,0.8733350885005274
0,R-HSA-421270,Cell-cell junction organization,5,300,0.2718877640971006,61,1800,0.7424268512652773,0.9595879266980095
0,R-HSA-844456,The NLRP3 inflammasome,1,24,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-5689877,Josephin domain DUBs,1,13,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-140342,Apoptosis induced DNA fragmentation,1,13,0.2718877640971006,8,1800,0.5681470582275617,0.9378739941674067
0,R-HSA-5653656,Vesicle-mediated transport,13,833,0.2718877640971006,141,1800,0.6622701968320425,0.9394176589770045
0,R-HSA-416482,G alpha (12/13) signalling events,2,86,0.2718877640971006,8,1800,0.18499128832785147,0.6394073250571306
0,R-HSA-2559583,Cellular Senescence,4,199,0.2718877640971006,43,1800,0.6333923166966198,0.9394176589770045
0,R-HSA-1236394,Signaling by ERBB4,2,82,0.2718877640971006,10,1800,0.2616352282062078,0.7438601331092238
0,R-HSA-69620,Cell Cycle Checkpoints,5,278,0.2718877640971006,70,1800,0.8428761167797714,0.9737779844612843
0,R-HSA-9918432,Maturation of DENV proteins,2,77,0.2718877640971006,12,1800,0.3385597171440808,0.7850584441564229
0,R-HSA-373753,Nephrin family interactions,1,25,0.2718877640971006,8,1800,0.5681470582275617,0.9378739941674067
0,R-HSA-193639,p75NTR signals via NF-kB,1,19,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-445144,Signal transduction by L1,1,25,0.2718877640971006,8,1800,0.5681470582275617,0.9378739941674067
0,R-HSA-2219528,PI3K/AKT Signaling in Cancer,3,132,0.2718877640971006,18,1800,0.2629688134272596,0.7438601331092238
0,R-HSA-9833482,PKR-mediated signaling,2,88,0.2718877640971006,29,1800,0.8008704072998354,0.9720136214350402
0,R-HSA-446353,Cell-extracellular matrix interactions,1,19,0.2718877640971006,9,1800,0.6112841545318395,0.9394176589770045
0,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,1,16,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-209543,p75NTR recruits signalling complexes,1,16,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-198323,AKT phosphorylates targets in the cytosol,1,16,0.2718877640971006,6,1800,0.4670793443097433,0.8733350885005274
0,R-HSA-9758890,Transport of RCbl within the body,1,14,0.2718877640971006,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-9918476,Assembly and Release of Dengue Virus Virions,1,13,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,2,80,0.2718877640971006,29,1800,0.8008704072998354,0.9720136214350402
0,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,1,27,0.2718877640971006,5,1800,0.40804914791830993,0.8447356628122183
0,R-HSA-8964038,LDL clearance,1,28,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,2,68,0.2718877640971006,21,1800,0.6336856643981909,0.9394176589770045
0,R-HSA-5693532,DNA Double-Strand Break Repair,4,210,0.2718877640971006,52,1800,0.7770291394924285,0.9720136214350402
0,R-HSA-9926550,"Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition",1,23,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-5655253,Signaling by FGFR2 in disease,2,58,0.2718877640971006,2,1800,0.009839416960039529,0.2202293031350024
0,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,3,119,0.2718877640971006,34,1800,0.673148573853614,0.9394176589770045
0,R-HSA-9700206,Signaling by ALK in cancer,3,119,0.2718877640971006,34,1800,0.673148573853614,0.9394176589770045
0,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,1,25,0.2718877640971006,8,1800,0.5681470582275617,0.9378739941674067
0,R-HSA-2179392,EGFR Transactivation by Gastrin,1,13,0.2718877640971006,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-8868773,rRNA processing in the nucleus and cytosol,4,207,0.2718877640971006,62,1800,0.8805810756491225,0.9811452394860647
0,R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,1,18,0.2718877640971006,3,1800,0.26978370136418633,0.7438601331092238
0,R-HSA-1227986,Signaling by ERBB2,2,68,0.2718877640971006,13,1800,0.37619720512025545,0.8370937809839601
0,R-HSA-399956,CRMPs in Sema3A signaling,1,18,0.2718877640971006,4,1800,0.34252088414427034,0.7850584441564229
0,R-HSA-179812,GRB2 events in EGFR signaling,1,16,0.2718877640971006,1,1800,0.09944444444444445,0.5925207192857301
0,R-HSA-451306,Ionotropic activity of kainate receptors,1,14,0.2718877640971006,2,1800,0.18904947192884938,0.6394073250571306
0,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),1,17,0.2718877640971006,12,1800,0.7166261693991405,0.9500914893950279
